Time(ms),Voltage(mV),Current(nA),Energy(uJ)
4216,3300,7.0548e+006,45715.9
4216.5,3300,7.0548e+006,45723.8
4217,3300,7.0548e+006,45727.2
4217.5,3300,7.0548e+006,45731
4218,3300,7.0548e+006,45734.8
4218.5,3300,7.0548e+006,45738.1
4219,3300,2.63e+006,45741.9
4219.5,3300,2.63e+006,45745.2
4220,3300,2.63e+006,45749
4220.5,3300,2.63e+006,45752.4
4221,3300,2.63e+006,45756.2
4221.5,3300,2.63e+006,45759.9
4222,3300,2.63e+006,45763.3
4222.5,3300,2.63e+006,45767.1
4223,3300,2.1939e+006,45770.8
4223.5,3300,2.1939e+006,45774.2
4224,3300,2.1939e+006,45778
4224.5,3300,2.1939e+006,45781.8
4225,3300,2.1939e+006,45785.1
4225.5,3300,2.1939e+006,45788.9
4226,3300,2.1939e+006,45792.3
4226.5,3300,2.1939e+006,45796
4227,3300,2.1939e+006,45799.8
4227.5,3300,2.1939e+006,45803.2
4228,3300,2.1939e+006,45806.9
4228.5,3300,2.1939e+006,45810.7
4229,3300,2.1939e+006,45814.1
4229.5,3300,2.1939e+006,45817.9
4230,3300,2.1939e+006,45821.2
4230.5,3300,2.1939e+006,45825
4231,3300,2.1939e+006,45828.8
4231.5,3300,2.1939e+006,45832.1
4232,3300,2.1939e+006,45835.9
4232.5,3300,2.1939e+006,45839.3
4233,3300,2.1939e+006,45843
4233.5,3300,2.1939e+006,45846.8
4234,3300,2.1939e+006,45850.2
4234.5,3300,2.1939e+006,45853.9
4235,3300,2.162e+006,45857.3
4235.5,3300,2.162e+006,45861.1
4236,3300,2.162e+006,45864.9
4236.5,3300,2.162e+006,45868.2
4237,3300,2.162e+006,45872
4237.5,3300,2.162e+006,45875.4
4238,3300,2.162e+006,45880.4
4238.5,3300,2.6543e+006,45888
4239,3300,2.6543e+006,45896.4
4239.5,3300,2.6543e+006,45903.5
4240,3300,2.6543e+006,45910.7
4240.5,3300,4.5233e+006,45917.8
4241,3300,4.5233e+006,45925
4241.5,3300,4.5233e+006,45932.1
4242,3300,4.5233e+006,45938.8
4242.5,3300,4.268e+006,45946
4243,3300,4.268e+006,45953.1
4243.5,3300,4.268e+006,45960.3
4244,3300,4.268e+006,45967.4
4244.5,3300,4.268e+006,45974.2
4245,3300,4.268e+006,45981.3
4245.5,3300,4.268e+006,45988.4
4246,3300,4.268e+006,45995.6
4246.5,3300,4.3318e+006,46002.7
4247,3300,4.3318e+006,46009.9
4247.5,3300,4.3318e+006,46016.6
4248,3300,4.3318e+006,46020.4
4248.5,3300,4.3318e+006,46024.2
4249,3300,4.3318e+006,46027.5
4249.5,3300,2.8852e+006,46031.3
4250,3300,2.8852e+006,46035.1
4250.5,3300,2.8852e+006,46038.4
4251,3300,2.8852e+006,46042.2
4251.5,3300,2.8852e+006,46045.6
4252,3300,2.8852e+006,46049.4
4252.5,3300,2.8852e+006,46053.1
4253,3300,2.8852e+006,46056.5
4253.5,3300,2.1939e+006,46060.3
4254,3300,2.1939e+006,46064
4254.5,3300,2.1939e+006,46067.4
4255,3300,2.1939e+006,46071.2
4255.5,3300,2.1939e+006,46075
4256,3300,2.1939e+006,46078.3
4256.5,3300,2.1939e+006,46082.1
4257,3300,2.1939e+006,46085.4
4257.5,3300,2.1939e+006,46089.2
4258,3300,2.1939e+006,46092.6
4258.5,3300,2.1939e+006,46096.4
4259,3300,2.1939e+006,46100.1
4259.5,3300,2.1939e+006,46103.5
4260,3300,2.1939e+006,46107.3
4260.5,3300,2.1939e+006,46110.6
4261,3300,2.1939e+006,46114.4
4261.5,3300,2.1939e+006,46118.2
4262,3300,2.1939e+006,46121.5
4262.5,3300,2.1939e+006,46125.3
4263,3300,2.1939e+006,46128.7
4263.5,3300,2.1939e+006,46132.5
4264,3300,2.1939e+006,46136.2
4264.5,3300,2.1939e+006,46140
4265,3300,2.1939e+006,46143.4
4265.5,3300,2.1939e+006,46147.1
4266,3300,2.1939e+006,46150.5
4266.5,3300,2.1939e+006,46154.3
4267,3300,2.1939e+006,46158.1
4267.5,3300,2.1939e+006,46161.4
4268,3300,2.1939e+006,46165.2
4268.5,3300,2.1939e+006,46169
4269,3300,2.1939e+006,46172.3
4269.5,3300,2.1939e+006,46176.1
4270,3300,2.1939e+006,46179.5
4270.5,3300,2.1939e+006,46183.2
4271,3300,2.1939e+006,46186.6
4271.5,3300,2.1939e+006,46190.4
4272,3300,2.1939e+006,46194.1
4272.5,3300,2.1939e+006,46197.5
4273,3300,2.1939e+006,46201.3
4273.5,3300,2.1939e+006,46205.1
4274,3300,2.1939e+006,46208.4
4274.5,3300,2.1939e+006,46212.2
4275,3300,2.1939e+006,46215.6
4275.5,3300,2.1939e+006,46219.3
4276,3300,2.1939e+006,46223.1
4276.5,3300,2.1939e+006,46226.5
4277,3300,2.1939e+006,46230.2
4277.5,3300,2.1939e+006,46234
4278,3300,2.1939e+006,46237.8
4278.5,3300,2.1939e+006,46242
4279,3300,2.1939e+006,46247
4279.5,3300,2.1939e+006,46255.9
4280,3300,3.566e+006,46263.4
4280.5,3300,3.566e+006,46271
4281,3300,3.566e+006,46278.6
4281.5,3300,3.566e+006,46286.1
4282,3300,4.6509e+006,46294.1
4282.5,3300,4.6509e+006,46301.7
4283,3300,4.6509e+006,46310.1
4283.5,3300,4.6509e+006,46317.7
4284,3300,4.7147e+006,46325.3
4284.5,3300,4.7147e+006,46333.2
4285,3300,4.7147e+006,46340.8
4285.5,3300,4.7147e+006,46348.4
4286,3300,4.7147e+006,46356.4
4286.5,3300,4.7147e+006,46365.2
4287,3300,4.7147e+006,46373.2
4287.5,3300,4.7147e+006,46381.6
4288,3300,5.1615e+006,46390.4
4288.5,3300,5.1615e+006,46403.5
4289,3300,1.22454e+007,46430.8
4289.5,3300,1.22454e+007,46456.9
4290,3300,1.37771e+007,46476.3
4290.5,3300,1.37771e+007,46493.1
4291,3300,9.6926e+006,46508.3
4291.5,3300,9.6926e+006,46524.3
4292,3300,9.565e+006,46539.9
4292.5,3300,9.565e+006,46555.9
4293,3300,9.565e+006,46571.4
4293.5,3300,9.565e+006,46587
4294,3300,9.0544e+006,46601.3
4294.5,3300,9.0544e+006,46613.1
4295,3300,9.0544e+006,46624.4
4295.5,3300,7.0548e+006,46636.2
4296,3300,7.0548e+006,46647.6
4296.5,3300,7.0548e+006,46658.5
4297,3300,5.6082e+006,46664
4297.5,3300,5.6082e+006,46667.8
4298,3300,5.6082e+006,46671.5
4298.5,3300,5.6082e+006,46674.9
4299,3300,5.6082e+006,46678.7
4299.5,3300,5.6082e+006,46682
4300,3300,5.6082e+006,46685.8
4300.5,3300,2.2167e+006,46689.6
4301,3300,2.2167e+006,46692.9
4301.5,3300,2.2167e+006,46696.7
4302,3300,2.2167e+006,46700.5
4302.5,3300,2.2167e+006,46703.9
4303,3300,2.2167e+006,46707.6
4303.5,3300,2.2167e+006,46711.4
4304,3300,2.2167e+006,46714.8
4304.5,3300,2.1939e+006,46718.5
4305,3300,2.1939e+006,46721.9
4305.5,3300,2.1939e+006,46725.7
4306,3300,2.1939e+006,46729.5
4306.5,3300,2.1939e+006,46732.8
4307,3300,2.1939e+006,46736.6
4307.5,3300,2.1939e+006,46739.9
4308,3300,2.1939e+006,46743.7
4308.5,3300,2.162e+006,46747.1
4309,3300,2.162e+006,46750.9
4309.5,3300,2.162e+006,46754.6
4310,3300,2.162e+006,46758.4
4310.5,3300,2.162e+006,46761.8
4311,3300,2.162e+006,46765.6
4311.5,3300,2.162e+006,46769.3
4312,3300,2.2167e+006,46772.7
4312.5,3300,2.2167e+006,46776.5
4313,3300,2.2167e+006,46779.8
4313.5,3300,2.2167e+006,46783.6
4314,3300,2.2167e+006,46787.4
4314.5,3300,2.2167e+006,46790.7
4315,3300,2.2167e+006,46794.5
4315.5,3300,2.2167e+006,46797.9
4316,3300,2.1939e+006,46801.6
4316.5,3300,2.1939e+006,46805.4
4317,3300,2.1939e+006,46808.8
4317.5,3300,2.1939e+006,46812.6
4318,3300,2.1939e+006,46815.9
4318.5,3300,2.1939e+006,46819.7
4319,3300,2.1939e+006,46823.5
4319.5,3300,2.1939e+006,46826.8
4320,3300,2.1939e+006,46830.6
4320.5,3300,2.1939e+006,46834
4321,3300,2.1939e+006,46837.7
4321.5,3300,2.1939e+006,46841.5
4322,3300,2.1939e+006,46844.9
4322.5,3300,2.1939e+006,46848.7
4323,3300,2.1939e+006,46852
4323.5,3300,2.1939e+006,46855.8
4324,3300,2.1939e+006,46859.6
4324.5,3300,2.1939e+006,46862.9
4325,3300,2.1939e+006,46866.7
4325.5,3300,2.1939e+006,46870.5
4326,3300,2.1939e+006,46874.3
4326.5,3300,2.1939e+006,46877.6
4327,3300,2.1939e+006,46881.4
4327.5,3300,2.1939e+006,46884.7
4328,3300,2.1939e+006,46888.5
4328.5,3300,2.1939e+006,46892.3
4329,3300,2.1939e+006,46895.7
4329.5,3300,2.1939e+006,46899.4
4330,3300,2.1939e+006,46902.8
4330.5,3300,2.1939e+006,46906.6
4331,3300,2.1939e+006,46910.3
4331.5,3300,2.1939e+006,46913.7
4332,3300,2.1939e+006,46917.5
4332.5,3300,2.1939e+006,46920.8
4333,3300,2.1939e+006,46924.6
4333.5,3300,2.1939e+006,46928.4
4334,3300,2.1939e+006,46931.8
4334.5,3300,2.1939e+006,46935.5
4335,3300,2.1939e+006,46938.9
4335.5,3300,2.1939e+006,46942.7
4336,3300,2.1939e+006,46946.4
4336.5,3300,2.1939e+006,46949.8
4337,3300,2.1939e+006,46953.6
4337.5,3300,2.1939e+006,46956.9
4338,3300,2.1939e+006,46960.7
4338.5,3300,2.1939e+006,46964.5
4339,3300,2.1939e+006,46967.8
4339.5,3300,2.1939e+006,46971.6
4340,3300,2.162e+006,46975
4340.5,3300,2.162e+006,46978.8
4341,3300,2.162e+006,46982.5
4341.5,3300,2.162e+006,46986.3
4342,3300,2.162e+006,46989.7
4342.5,3300,2.162e+006,46993.4
4343,3300,2.162e+006,46996.8
4343.5,3300,2.2167e+006,47000.6
4344,3300,2.2167e+006,47004.4
4344.5,3300,2.2167e+006,47007.7
4345,3300,2.2167e+006,47011.5
4345.5,3300,2.2167e+006,47014.8
4346,3300,2.2167e+006,47018.6
4346.5,3300,2.2167e+006,47022.4
4347,3300,2.2167e+006,47025.8
4347.5,3300,2.1939e+006,47029.5
4348,3300,2.1939e+006,47032.9
4348.5,3300,2.1939e+006,47036.7
4349,3300,2.1939e+006,47040.5
4349.5,3300,2.1939e+006,47043.8
4350,3300,2.1939e+006,47047.6
4350.5,3300,2.1939e+006,47050.9
4351,3300,2.1939e+006,47054.7
4351.5,3300,2.1939e+006,47058.5
4352,3300,2.1939e+006,47061.9
4352.5,3300,2.1939e+006,47065.6
4353,3300,2.1939e+006,47069.4
4353.5,3300,2.1939e+006,47072.8
4354,3300,2.1939e+006,47076.5
4354.5,3300,2.1939e+006,47079.9
4355,3300,2.1939e+006,47083.7
4355.5,3300,2.1939e+006,47087.5
4356,3300,2.1939e+006,47090.8
4356.5,3300,2.1939e+006,47094.6
4357,3300,2.1939e+006,47098.4
4357.5,3300,2.1939e+006,47102.6
4358,3300,2.1939e+006,47106.8
4358.5,3300,2.1939e+006,47111
4359,3300,2.399e+006,47115.2
4359.5,3300,2.399e+006,47119.4
4360,3300,2.399e+006,47123.6
4360.5,3300,2.399e+006,47127.8
4361,3300,2.399e+006,47132
4361.5,3300,2.399e+006,47136.2
4362,3300,2.399e+006,47140.4
4362.5,3300,2.5449e+006,47144.6
4363,3300,2.5449e+006,47148.8
4363.5,3300,2.5449e+006,47153
4364,3300,2.5449e+006,47157.2
4364.5,3300,2.5449e+006,47161.4
4365,3300,2.5449e+006,47165.1
4365.5,3300,2.5449e+006,47169.8
4366,3300,2.5813e+006,47174.4
4366.5,3300,2.5813e+006,47179
4367,3300,2.5813e+006,47184
4367.5,3300,2.5813e+006,47188.7
4368,3300,2.5813e+006,47193.7
4368.5,3300,2.5813e+006,47199.2
4369,3300,4.1191e+006,47215.2
4369.5,3300,4.1191e+006,47237.5
4370,3300,1.33942e+007,47259.4
4370.5,3300,1.33942e+007,47271.6
4371,3300,1.33942e+007,47283.8
4371.5,3300,7.4802e+006,47296.4
4372,3300,7.4802e+006,47308.6
4372.5,3300,7.7781e+006,47322
4373,3300,7.7781e+006,47338
4373.5,3300,9.565e+006,47353.6
4374,3300,9.565e+006,47368.3
4374.5,3300,9.1821e+006,47383.9
4375,3300,9.1821e+006,47399.5
4375.5,3300,9.0544e+006,47413.8
4376,3300,9.0544e+006,47428.9
4376.5,3300,9.4374e+006,47444.9
4377,3300,9.4374e+006,47458
4377.5,3300,9.4374e+006,47465.5
4378,3300,5.6082e+006,47472.7
4378.5,3300,5.6082e+006,47479.4
4379,3300,5.6082e+006,47486.6
4379.5,3300,5.6082e+006,47494.6
4380,3300,4.4595e+006,47502.1
4380.5,3300,4.4595e+006,47508.9
4381,3300,4.4595e+006,47516
4381.5,3300,4.4595e+006,47523.2
4382,3300,4.3318e+006,47530.7
4382.5,3300,4.3318e+006,47538.7
4383,3300,4.3318e+006,47545.9
4383.5,3300,4.3318e+006,47552.6
4384,3300,4.3956e+006,47559.7
4384.5,3300,4.3956e+006,47566.9
4385,3300,4.3956e+006,47574
4385.5,3300,4.3956e+006,47581.2
4386,3300,4.3318e+006,47588.3
4386.5,3300,4.3318e+006,47595
4387,3300,4.3318e+006,47602.2
4387.5,3300,4.3318e+006,47608.1
4388,3300,4.3318e+006,47611.9
4388.5,3300,3.2596e+006,47615.2
4389,3300,3.2596e+006,47619
4389.5,3300,3.2596e+006,47622.3
4390,3300,3.2596e+006,47626.1
4390.5,3300,3.2596e+006,47629.9
4391,3300,3.2596e+006,47633.3
4391.5,3300,3.2596e+006,47637
4392,3300,3.2596e+006,47640.4
4392.5,3300,2.1939e+006,47644.2
4393,3300,2.1939e+006,47647.9
4393.5,3300,2.1939e+006,47651.3
4394,3300,2.1939e+006,47655.1
4394.5,3300,2.1939e+006,47658.4
4395,3300,2.1939e+006,47662.2
4395.5,3300,2.1939e+006,47666
4396,3300,2.2167e+006,47669.8
4396.5,3300,2.2167e+006,47673.1
4397,3300,2.2167e+006,47676.9
4397.5,3300,2.2167e+006,47680.3
4398,3300,2.2167e+006,47684
4398.5,3300,2.2167e+006,47687.4
4399,3300,2.2167e+006,47691.2
4399.5,3300,2.2167e+006,47695
4400,3300,2.162e+006,47698.3
4400.5,3300,2.162e+006,47702.1
4401,3300,2.162e+006,47705.4
4401.5,3300,2.162e+006,47709.2
4402,3300,2.162e+006,47713
4402.5,3300,2.162e+006,47716.4
4403,3300,2.162e+006,47720.1
4403.5,3300,2.2167e+006,47723.9
4404,3300,2.2167e+006,47727.7
4404.5,3300,2.2167e+006,47731
4405,3300,2.2167e+006,47734.8
4405.5,3300,2.2167e+006,47738.2
4406,3300,2.2167e+006,47742
4406.5,3300,2.2167e+006,47745.7
4407,3300,2.2167e+006,47749.1
4407.5,3300,2.1939e+006,47752.9
4408,3300,2.1939e+006,47756.2
4408.5,3300,2.1939e+006,47760
4409,3300,2.1939e+006,47763.8
4409.5,3300,2.1939e+006,47767.1
4410,3300,2.1939e+006,47770.9
4410.5,3300,2.1939e+006,47774.3
4411,3300,2.1939e+006,47778.1
4411.5,3300,2.1939e+006,47781.8
4412,3300,2.1939e+006,47785.2
4412.5,3300,2.1939e+006,47789
4413,3300,2.1939e+006,47792.7
4413.5,3300,2.1939e+006,47796.1
4414,3300,2.1939e+006,47799.9
4414.5,3300,2.1939e+006,47803.2
4415,3300,2.1939e+006,47807
4415.5,3300,2.162e+006,47810.4
4416,3300,2.162e+006,47814.1
4416.5,3300,2.162e+006,47817.9
4417,3300,2.162e+006,47821.3
4417.5,3300,2.162e+006,47825.1
4418,3300,2.162e+006,47828.8
4418.5,3300,2.162e+006,47832.2
4419,3300,2.2167e+006,47836
4419.5,3300,2.2167e+006,47839.7
4420,3300,2.2167e+006,47843.1
4420.5,3300,2.2167e+006,47846.9
4421,3300,2.2167e+006,47850.2
4421.5,3300,2.2167e+006,47854
4422,3300,2.2167e+006,47857.8
4422.5,3300,2.2167e+006,47861.2
4423,3300,2.1939e+006,47864.9
4423.5,3300,2.1939e+006,47868.3
4424,3300,2.1939e+006,47872.1
4424.5,3300,2.1939e+006,47875.8
4425,3300,2.1939e+006,47879.2
4425.5,3300,2.1939e+006,47883
4426,3300,2.1939e+006,47886.8
4426.5,3300,2.1939e+006,47890.1
4427,3300,2.1939e+006,47893.9
4427.5,3300,2.1939e+006,47897.2
4428,3300,2.1939e+006,47901
4428.5,3300,2.1939e+006,47904.8
4429,3300,2.1939e+006,47908.2
4429.5,3300,2.1939e+006,47911.9
4430,3300,2.1939e+006,47915.3
4430.5,3300,2.1939e+006,47919.1
4431,3300,2.1939e+006,47922.8
4431.5,3300,2.1939e+006,47926.2
4432,3300,2.1939e+006,47930
4432.5,3300,2.1939e+006,47933.3
4433,3300,2.1939e+006,47937.1
4433.5,3300,2.1939e+006,47940.9
4434,3300,2.1939e+006,47944.3
4434.5,3300,2.1939e+006,47948
4435,3300,2.1939e+006,47951.8
4435.5,3300,2.1939e+006,47955.6
4436,3300,2.1939e+006,47959.4
4436.5,3300,2.1939e+006,47963.1
4437,3300,2.1939e+006,47967.3
4437.5,3300,2.1939e+006,47971.5
4438,3300,2.1939e+006,47975.7
4438.5,3300,2.4355e+006,47979.9
4439,3300,2.4355e+006,47984.1
4439.5,3300,2.4355e+006,47988.3
4440,3300,2.4355e+006,47992.5
4440.5,3300,2.4355e+006,47996.7
4441,3300,2.4355e+006,48000.9
4441.5,3300,2.4355e+006,48005.1
4442,3300,2.5449e+006,48009.3
4442.5,3300,2.5449e+006,48013.5
4443,3300,2.5449e+006,48017.7
4443.5,3300,2.5449e+006,48021.9
4444,3300,2.5449e+006,48026.1
4444.5,3300,2.5449e+006,48030.3
4445,3300,2.5874e+006,48034.9
4445.5,3300,2.5874e+006,48039.6
4446,3300,2.5874e+006,48044.6
4446.5,3300,2.5874e+006,48049.2
4447,3300,2.5874e+006,48054.3
4447.5,3300,2.5874e+006,48058.9
4448,3300,2.8852e+006,48063.5
4448.5,3300,2.8852e+006,48069
4449,3300,2.8852e+006,48074.9
4449.5,3300,6.5442e+006,48095.9
4450,3300,6.5442e+006,48118.2
4450.5,3300,1.21178e+007,48135.9
4451,3300,1.21178e+007,48148.1
4451.5,3300,1.21178e+007,48160.7
4452,3300,7.31e+006,48172.1
4452.5,3300,7.31e+006,48183.9
4453,3300,7.31e+006,48195.6
4453.5,3300,7.0548e+006,48207
4454,3300,7.0548e+006,48218.8
4454.5,3300,7.0548e+006,48231
4455,3300,7.0548e+006,48241.9
4455.5,3300,7.0548e+006,48253.7
4456,3300,7.0548e+006,48265.5
4456.5,3300,7.0548e+006,48276.8
4457,3300,7.0548e+006,48288.2
4457.5,3300,7.0548e+006,48295.3
4458,3300,7.0548e+006,48299.1
4458.5,3300,3.8851e+006,48302.5
4459,3300,3.8851e+006,48306.3
4459.5,3300,3.8851e+006,48310
4460,3300,3.8851e+006,48313.4
4460.5,3300,3.8851e+006,48317.2
4461,3300,3.8851e+006,48320.9
4461.5,3300,3.8851e+006,48324.3
4462,3300,2.2167e+006,48328.1
4462.5,3300,2.2167e+006,48331.4
4463,3300,2.2167e+006,48335.2
4463.5,3300,2.2167e+006,48339
4464,3300,2.2167e+006,48342.4
4464.5,3300,2.2167e+006,48346.1
4465,3300,2.2167e+006,48349.9
4465.5,3300,2.2167e+006,48353.3
4466,3300,2.3853e+006,48359.6
4466.5,3300,2.3853e+006,48367.6
4467,3300,2.3853e+006,48374.7
4467.5,3300,2.3853e+006,48381.4
4468,3300,4.3956e+006,48388.6
4468.5,3300,4.3956e+006,48395.7
4469,3300,4.3956e+006,48402.9
4469.5,3300,4.3956e+006,48410.4
4470,3300,4.5233e+006,48418.4
4470.5,3300,4.5233e+006,48425.6
4471,3300,4.5233e+006,48432.7
4471.5,3300,4.5233e+006,48439.9
4472,3300,4.3318e+006,48447
4472.5,3300,4.3318e+006,48453.8
4473,3300,4.3318e+006,48461.7
4473.5,3300,4.3318e+006,48469.3
4474,3300,4.4595e+006,48476.5
4474.5,3300,4.4595e+006,48483.6
4475,3300,4.4595e+006,48490.8
4475.5,3300,4.4595e+006,48497.9
4476,3300,4.4595e+006,48505.9
4476.5,3300,4.4595e+006,48513
4477,3300,4.4595e+006,48520.2
4477.5,3300,4.4595e+006,48527.3
4478,3300,4.3318e+006,48534.5
4478.5,3300,4.3318e+006,48541.2
4479,3300,4.3318e+006,48548.4
4479.5,3300,4.3318e+006,48555.5
4480,3300,4.268e+006,48562.6
4480.5,3300,4.268e+006,48569.8
4481,3300,4.268e+006,48575.7
4481.5,3300,4.268e+006,48579.5
4482,3300,4.268e+006,48582.8
4482.5,3300,4.268e+006,48586.6
4483,3300,2.7576e+006,48589.9
4483.5,3300,2.7576e+006,48593.7
4484,3300,2.7576e+006,48597.5
4484.5,3300,2.7576e+006,48600.9
4485,3300,2.7576e+006,48604.6
4485.5,3300,2.7576e+006,48608
4486,3300,2.7576e+006,48611.8
4486.5,3300,2.2167e+006,48615.6
4487,3300,2.2167e+006,48618.9
4487.5,3300,2.2167e+006,48622.7
4488,3300,2.2167e+006,48626
4488.5,3300,2.2167e+006,48629.8
4489,3300,2.2167e+006,48633.6
4489.5,3300,2.2167e+006,48637
4490,3300,2.2167e+006,48640.7
4490.5,3300,2.162e+006,48644.1
4491,3300,2.162e+006,48647.9
4491.5,3300,2.162e+006,48651.6
4492,3300,2.162e+006,48655
4492.5,3300,2.162e+006,48658.8
4493,3300,2.162e+006,48662.6
4493.5,3300,2.162e+006,48665.9
4494,3300,2.2167e+006,48669.7
4494.5,3300,2.2167e+006,48673.5
4495,3300,2.2167e+006,48676.8
4495.5,3300,2.2167e+006,48680.6
4496,3300,2.2167e+006,48684
4496.5,3300,2.2167e+006,48687.7
4497,3300,2.2167e+006,48694.9
4497.5,3300,2.9096e+006,48703.3
4498,3300,2.9096e+006,48710.9
4498.5,3300,2.9096e+006,48718
4499,3300,2.9096e+006,48725.2
4499.5,3300,4.3318e+006,48731.9
4500,3300,4.3318e+006,48739
4500.5,3300,4.3318e+006,48746.2
4501,3300,4.3318e+006,48753.3
4501.5,3300,4.3318e+006,48760.5
4502,3300,4.3318e+006,48767.2
4502.5,3300,4.3318e+006,48774.4
4503,3300,4.3318e+006,48781.5
4503.5,3300,4.268e+006,48788.6
4504,3300,4.268e+006,48795.8
4504.5,3300,4.268e+006,48802.9
4505,3300,4.268e+006,48809.7
4505.5,3300,4.268e+006,48816.8
4506,3300,4.268e+006,48824
4506.5,3300,4.268e+006,48829.4
4507,3300,4.268e+006,48833.2
4507.5,3300,4.268e+006,48837
4508,3300,4.268e+006,48840.3
4508.5,3300,2.7576e+006,48844.1
4509,3300,2.7576e+006,48847.9
4509.5,3300,2.7576e+006,48851.2
4510,3300,2.7576e+006,48855
4510.5,3300,2.7576e+006,48858.4
4511,3300,2.7576e+006,48862.2
4511.5,3300,2.7576e+006,48865.5
4512,3300,2.7576e+006,48869.3
4512.5,3300,2.1939e+006,48873.1
4513,3300,2.1939e+006,48876.4
4513.5,3300,2.1939e+006,48880.2
4514,3300,2.1939e+006,48884
4514.5,3300,2.1939e+006,48887.3
4515,3300,2.1939e+006,48891.1
4515.5,3300,2.1939e+006,48894.9
4516,3300,2.2531e+006,48899.1
4516.5,3300,2.2531e+006,48903.3
4517,3300,2.2531e+006,48907.5
4517.5,3300,2.2531e+006,48911.7
4518,3300,2.2531e+006,48915.9
4518.5,3300,2.2531e+006,48920.1
4519,3300,2.2531e+006,48924.3
4519.5,3300,2.5449e+006,48928.5
4520,3300,2.5449e+006,48932.7
4520.5,3300,2.5449e+006,48936.9
4521,3300,2.5449e+006,48941.1
4521.5,3300,2.5449e+006,48945.3
4522,3300,2.5449e+006,48949.5
4522.5,3300,2.5449e+006,48953.7
4523,3300,2.5449e+006,48957.9
4523.5,3300,2.5449e+006,48962.1
4524,3300,2.5449e+006,48966.7
4524.5,3300,2.5449e+006,48971.7
4525,3300,2.5449e+006,48976.4
4525.5,3300,2.5449e+006,48981.4
4526,3300,2.8427e+006,48986
4526.5,3300,2.8427e+006,48990.6
4527,3300,2.8427e+006,48995.7
4527.5,3300,2.8427e+006,49000.3
4528,3300,2.8427e+006,49005.3
4528.5,3300,2.8427e+006,49009.5
4529,3300,2.8852e+006,49014.6
4529.5,3300,2.8852e+006,49025.1
4530,3300,9.6926e+006,49046.6
4530.5,3300,9.6926e+006,49069.3
4531,3300,1.10967e+007,49083.2
4531.5,3300,1.10967e+007,49094.6
4532,3300,1.10967e+007,49106.3
4532.5,3300,7.0548e+006,49118.1
4533,3300,7.0548e+006,49129.5
4533.5,3300,7.0548e+006,49141.3
4534,3300,7.1399e+006,49153.5
4534.5,3300,7.1399e+006,49164.4
4535,3300,7.1399e+006,49176.2
4535.5,3300,6.9697e+006,49188
4536,3300,6.9697e+006,49199.3
4536.5,3300,6.9697e+006,49211.1
4537,3300,7.0548e+006,49222.9
4537.5,3300,7.0548e+006,49233.4
4538,3300,7.0548e+006,49238.4
4538.5,3300,7.0548e+006,49242.2
4539,3300,7.0548e+006,49246
4539.5,3300,3.2086e+006,49249.4
4540,3300,3.2086e+006,49253.1
4540.5,3300,3.2086e+006,49256.5
4541,3300,3.2086e+006,49260.3
4541.5,3300,3.2086e+006,49263.6
4542,3300,3.2086e+006,49267.4
4542.5,3300,3.2086e+006,49271.2
4543,3300,3.2086e+006,49274.5
4543.5,3300,2.1939e+006,49278.3
4544,3300,2.1939e+006,49282.1
4544.5,3300,2.1939e+006,49285.4
4545,3300,2.1939e+006,49289.2
4545.5,3300,2.1939e+006,49292.6
4546,3300,2.1939e+006,49296.4
4546.5,3300,2.1939e+006,49300.1
4547,3300,2.1939e+006,49303.5
4547.5,3300,2.1939e+006,49307.3
4548,3300,2.1939e+006,49311
4548.5,3300,2.1939e+006,49314.4
4549,3300,2.1939e+006,49318.2
4549.5,3300,2.1939e+006,49321.5
4550,3300,2.1939e+006,49325.3
4550.5,3300,2.1939e+006,49329.1
4551,3300,2.1939e+006,49332.4
4551.5,3300,2.1939e+006,49336.2
4552,3300,2.1939e+006,49340
4552.5,3300,2.1939e+006,49343.4
4553,3300,2.1939e+006,49347.1
4553.5,3300,2.1939e+006,49350.9
4554,3300,2.1939e+006,49354.3
4554.5,3300,2.1939e+006,49358.1
4555,3300,2.2167e+006,49361.8
4555.5,3300,2.2167e+006,49365.2
4556,3300,2.2167e+006,49369
4556.5,3300,2.2167e+006,49372.7
4557,3300,2.2167e+006,49376.1
4557.5,3300,2.2167e+006,49379.9
4558,3300,2.2167e+006,49383.2
4558.5,3300,2.2167e+006,49387
4559,3300,2.1939e+006,49390.8
4559.5,3300,2.1939e+006,49394.1
4560,3300,2.1939e+006,49397.9
4560.5,3300,2.1939e+006,49401.7
4561,3300,2.1939e+006,49405.1
4561.5,3300,2.1939e+006,49408.8
4562,3300,2.1939e+006,49412.2
4562.5,3300,2.1939e+006,49416
4563,3300,2.1939e+006,49419.7
4563.5,3300,2.1939e+006,49423.1
4564,3300,2.1939e+006,49426.9
4564.5,3300,2.1939e+006,49430.7
4565,3300,2.1939e+006,49434
4565.5,3300,2.1939e+006,49437.8
4566,3300,2.1939e+006,49441.2
4566.5,3300,2.1939e+006,49444.9
4567,3300,2.1939e+006,49448.7
4567.5,3300,2.1939e+006,49452.1
4568,3300,2.1939e+006,49455.8
4568.5,3300,2.1939e+006,49459.6
4569,3300,2.1939e+006,49463.4
4569.5,3300,2.1939e+006,49471.4
4570,3300,3.0129e+006,49478.5
4570.5,3300,3.0129e+006,49485.7
4571,3300,3.0129e+006,49492.8
